# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	992094	994181	+	CBZ35144.1			hypothetical protein, conserved			LDBPK_262570	2088	695	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	996112	996396	+							LDBPK_262580	285		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	996112	996396	+	CBZ35145.1			hypothetical protein, conserved			LDBPK_262580	285	94	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	999388	1000938	+							LDBPK_262590	1551		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	999388	1000938	+	CBZ35146.1			hypothetical protein, conserved			LDBPK_262590	1551	516	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1004399	1005700	+							LDBPK_262600	1302		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1004399	1005700	+	CBZ35147.1			protein kinase, putative			LDBPK_262600	1302	433	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1007475	1007606	+							LDBPK_262610	132		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1007475	1007606	+	CBZ35148.1			hypothetical protein, conserved			LDBPK_262610	132	43	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1009416	1011884	+							LDBPK_262620	2469		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1009416	1011884	+	CBZ35149.1			hypothetical protein, conserved			LDBPK_262620	2469	822	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1016105	1018210	+							LDBPK_262630	2106		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1016105	1018210	+	CBZ35150.1			hypothetical protein, conserved			LDBPK_262630	2106	701	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1019180	1020544	+							LDBPK_262640	1365		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1019180	1020544	+	CBZ35151.1			hypothetical protein, conserved			LDBPK_262640	1365	454	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1021607	1022440	+							LDBPK_262650	834		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1021607	1022440	+	CBZ35152.1			hypothetical protein, unknown function			LDBPK_262650	834	277	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1023122	1023364	+							LDBPK_262660	243		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1023122	1023364	+	CBZ35153.1			hypothetical protein, conserved			LDBPK_262660	243	80	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1024796	1025950	+							LDBPK_262670	1155		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1024796	1025950	+	CBZ35154.1			hypothetical protein, conserved			LDBPK_262670	1155	384	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1029926	1031677	+							LDBPK_262680	1752		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1029926	1031677	+	CBZ35155.1			hypothetical protein, conserved			LDBPK_262680	1752	583	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1033788	1036271	+							LDBPK_262690	2484		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1033788	1036271	+	CBZ35156.1			hypothetical protein, conserved			LDBPK_262690	2484	827	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1037657	1041460	+							LDBPK_262700	3804		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1037657	1041460	+	CBZ35157.1			ATP-binding cassette protein subfamily B, member 2, putative			LDBPK_262700	3804	1267	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1045537	1046670	+							LDBPK_262710	1134		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1045537	1046670	+	CBZ35158.1			hypothetical protein, unknown function			LDBPK_262710	1134	377	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1052550	1053224	+							LDBPK_262720	675		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1052550	1053224	+	CBZ35159.1			CAAX prenyl protease 2, putative			LDBPK_262720	675	224	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1053671	1054474	+							LDBPK_262730	804		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1053671	1054474	+	CBZ35160.1			6-phosphogluconolactonase			LDBPK_262730	804	267	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1055222	1056013	+							LDBPK_262740	792		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	26	FR799613.2	1055222	1056013	+	CBZ35161.1			glutamate 5-kinase, putative			LDBPK_262740	792	263	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	3037	4161	-							LDBPK_270010	1125		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	3037	4161	-	CBZ35162.1			hypothetical protein, conserved			LDBPK_270010	1125	374	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	5247	8336	-							LDBPK_270020	3090		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	5247	8336	-	CBZ35163.1			hypothetical protein, conserved			LDBPK_270020	3090	1029	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	9189	10199	-							LDBPK_270030	1011		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	9189	10199	-	CBZ35164.1			hypothetical protein, conserved			LDBPK_270030	1011	336	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	10904	12187	-							LDBPK_270040	1284		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	10904	12187	-	CBZ35165.1			CAAX prenyl protease 1, putative			LDBPK_270040	1284	427	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	12858	15221	-							LDBPK_270050	2364		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	12858	15221	-	CBZ35166.1			DEAD-box helicase-like protein			LDBPK_270050	2364	787	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	16602	16640	-							LDBPK_270060	39		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	16602	16640	-	CBZ35167.1			hypothetical protein, conserved			LDBPK_270060	39	12	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	17270	18211	-							LDBPK_270070	942		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	17270	18211	-	CBZ35168.1			hypothetical protein, conserved			LDBPK_270070	942	313	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	18680	19276	-							LDBPK_270080	597		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	18680	19276	-	CBZ35169.1			hypothetical protein, conserved			LDBPK_270080	597	198	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	20913	22691	-							LDBPK_270090	1779		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	20913	22691	-	CBZ35170.1			cytochrome p450-like protein			LDBPK_270090	1779	592	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	24420	26402	-							LDBPK_270100	1983		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	24420	26402	-	CBZ35171.1			protein kinase, putative			LDBPK_270100	1983	660	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	27296	27553	-							LDBPK_270110	258		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	27296	27553	-	CBZ35172.1			hypothetical protein, conserved			LDBPK_270110	258	85	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	29123	31024	-							LDBPK_270120	1902		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	29123	31024	-	CBZ35173.1			hypothetical protein, conserved			LDBPK_270120	1902	633	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	32724	33179	-							LDBPK_270130	456		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	32724	33179	-	CBZ35174.1			hypothetical protein, conserved			LDBPK_270130	456	151	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	33971	34624	-							LDBPK_270140	654		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	33971	34624	-	CBZ35175.1			hypothetical protein, conserved			LDBPK_270140	654	217	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	36530	37081	-							LDBPK_270150	552		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	36530	37081	-	CBZ35176.1			hypothetical protein, conserved			LDBPK_270150	552	183	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	38582	39367	-							LDBPK_270160	786		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	38582	39367	-	CBZ35177.1			hypothetical protein, conserved			LDBPK_270160	786	261	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	41109	42521	-							LDBPK_270170	1413		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	41109	42521	-	CBZ35178.1			hypothetical protein, conserved			LDBPK_270170	1413	470	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	43363	43902	-							LDBPK_270180	540		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	43363	43902	-	CBZ35179.1			hypothetical protein, conserved			LDBPK_270180	540	179	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	44985	45701	-							LDBPK_270190	717		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	44985	45701	-	CBZ35180.1			proteasome alpha 7 subunit, putative			LDBPK_270190	717	238	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	46465	47583	-							LDBPK_270200	1119		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	46465	47583	-	CBZ35181.1			hypothetical protein, conserved			LDBPK_270200	1119	372	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	48326	49195	-							LDBPK_270210	870		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	48326	49195	-	CBZ35182.1			hypothetical protein, conserved			LDBPK_270210	870	289	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	50806	51750	-							LDBPK_270220	945		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	50806	51750	-	CBZ35183.1			hypothetical protein, conserved			LDBPK_270220	945	314	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	52588	53151	-							LDBPK_270230	564		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	52588	53151	-	CBZ35184.1			hypothetical protein, conserved			LDBPK_270230	564	187	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	59438	59512	-							LDBPK_270240	75		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	59438	59512	-	CBZ35185.1			kinetoplast-associated protein-like protein			LDBPK_270240	75	25	partial
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	61959	63146	-							LDBPK_270260	1188		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	61959	63146	-	CBZ35186.1			flap endonuclease-1 (FEN-1), putative			LDBPK_270260	1188	395	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	63790	64776	-							LDBPK_270270	987		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	63790	64776	-	CBZ35187.1			hypothetical protein, conserved			LDBPK_270270	987	328	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	66986	70201	-							LDBPK_270280	3216		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	66986	70201	-	CBZ35188.1			hypothetical protein, conserved			LDBPK_270280	3216	1071	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	70352	70519	-							LDBPK_270290	168		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	70352	70519	-	CBZ35189.1			hypothetical protein, unknown function			LDBPK_270290	168	55	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	71152	71604	-							LDBPK_270300	453		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	71152	71604	-	CBZ35190.1			acyl carrier protein, putative			LDBPK_270300	453	150	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	75276	77447	+							LDBPK_270310	2172		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	75276	77447	+	CBZ35191.1			methylmalonyl-coenzyme a mutase, putative			LDBPK_270310	2172	723	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	79446	83132	+							LDBPK_270320	3687		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	79446	83132	+	CBZ35192.1			hypothetical protein, conserved			LDBPK_270320	3687	1228	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	84824	86308	+							LDBPK_270330	1485		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	84824	86308	+	CBZ35193.1			hypothetical protein, conserved			LDBPK_270330	1485	494	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	87468	89393	+							LDBPK_270340	1926		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	87468	89393	+	CBZ35194.1			hypothetical protein, conserved			LDBPK_270340	1926	641	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	90396	91517	+							LDBPK_270350	1122		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	90396	91517	+	CBZ35195.1			MP44, putative			LDBPK_270350	1122	373	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	94813	96300	+							LDBPK_270360	1488		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	94813	96300	+	CBZ35196.1			hypothetical protein, conserved			LDBPK_270360	1488	495	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	99607	101577	+							LDBPK_270370	1971		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	99607	101577	+	CBZ35197.1			ATPase, putative			LDBPK_270370	1971	656	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	102430	103014	+							LDBPK_270380	585		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	102430	103014	+	CBZ35198.1			hypothetical protein, conserved			LDBPK_270380	585	194	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	104477	109135	+							LDBPK_270390	4659		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	104477	109135	+	CBZ35199.1			nucleoporin, putative			LDBPK_270390	4659	1552	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	110576	112894	+							LDBPK_270400	2319		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	110576	112894	+	CBZ35200.1			hypothetical protein, conserved			LDBPK_270400	2316	771	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	113860	114282	+							LDBPK_270410	423		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	113860	114282	+	CBZ35201.1			hypothetical protein, conserved			LDBPK_270410	423	140	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	115472	116608	+							LDBPK_270420	1137		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	115472	116608	+	CBZ35202.1			heat shock protein DNAJ, putative			LDBPK_270420	1137	378	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	117882	118871	+							LDBPK_270430	990		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	117882	118871	+	CBZ35203.1			ribokinase, putative			LDBPK_270430	990	329	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	120913	122745	+							LDBPK_270440	1833		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	120913	122745	+	CBZ35204.1			hypothetical protein, conserved			LDBPK_270440	1833	610	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	124174	125844	+							LDBPK_270450	1671		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	124174	125844	+	CBZ35205.1			hypothetical protein, conserved			LDBPK_270450	1671	556	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	127626	128618	+							LDBPK_270460	993		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	127626	128618	+	CBZ35206.1			RNA processing factor 1, putative			LDBPK_270460	993	330	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	129747	131609	+							LDBPK_270470	1863		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	129747	131609	+	CBZ35207.1			hypothetical protein, conserved			LDBPK_270470	1863	620	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	134085	136151	+							LDBPK_270480	2067		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	134085	136151	+	CBZ35208.1			ATP-binding cassette protein subfamily D, member 1, putative			LDBPK_270480	2067	688	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	140824	142623	+							LDBPK_270490	1800		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	140824	142623	+	CBZ35209.1			hypothetical protein, conserved			LDBPK_270490	1800	599	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	145188	145391	+							LDBPK_270500	204		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	145188	145391	+	CBZ35210.1			calpain-like cysteine peptidase, putative			LDBPK_270500	204	68	partial
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	172455	189107	+							LDBPK_270510	16653		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	172455	189107	+	CBZ35211.1			calpain-like cysteine peptidase, putative			LDBPK_270510	16653	5550	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	200354	204919	+							LDBPK_272520	4566		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	200354	204919	+	CBZ35212.1			cysteine peptidase, Clan CA, family C2, putative			LDBPK_272520	4566	1522	partial
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	210457	213210	+							LDBPK_270540	2754		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	210457	213210	+	CBZ35213.1			hypothetical protein, unknown function			LDBPK_270540	2754	917	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	217775	219136	+							LDBPK_270550	1362		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	217775	219136	+	CBZ35214.1			hypothetical protein, conserved			LDBPK_270550	1362	453	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	222405	223889	+							LDBPK_270560	1485		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	222405	223889	+	CBZ35215.1			hypothetical protein, conserved			LDBPK_270560	1485	494	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	225631	226866	+							LDBPK_270570	1236		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	225631	226866	+	CBZ35216.1			hypothetical protein, conserved			LDBPK_270570	1236	411	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	228359	229348	+							LDBPK_270580	990		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	228359	229348	+	CBZ35217.1			reductase, putative			LDBPK_270580	990	329	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	232002	232607	+							LDBPK_270590	606		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	232002	232607	+	CBZ35218.1			NADH-ubiquinone oxidoreductase 20 kDa subunit, mitochondrial precursor			LDBPK_270590	606	201	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	235507	235839	+							LDBPK_270600	333		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	235507	235839	+	CBZ35219.1			hypothetical protein, conserved			LDBPK_270600	333	110	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	236670	237053	+							LDBPK_270610	384		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	236670	237053	+	CBZ35220.1			hypothetical protein, conserved			LDBPK_270610	384	127	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	239023	239625	+							LDBPK_270620	603		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	239023	239625	+	CBZ35221.1			small GTP-binding protein Rab1, putative			LDBPK_270620	603	200	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	242642	246643	+							LDBPK_270630	4002		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	242642	246643	+	CBZ35222.1			hypothetical protein, conserved			LDBPK_270630	4002	1333	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	249148	250107	+							LDBPK_270640	960		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	249148	250107	+	CBZ35223.1			hypothetical protein, conserved			LDBPK_270640	960	319	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	252334	254988	+							LDBPK_270650	2655		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	252334	254988	+	CBZ35224.1			hypothetical protein, conserved			LDBPK_270650	2655	884	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	256201	257517	+							LDBPK_270660	1317		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	256201	257517	+	CBZ35225.1			hypothetical protein, conserved			LDBPK_270660	1317	438	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	258244	258570	+							LDBPK_270670	327		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	258244	258570	+	CBZ35226.1			glutaredoxin-like protein			LDBPK_270670	327	108	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	262021	271896	+							LDBPK_270680	9876		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	262021	271896	+	CBZ35227.1			hypothetical protein, conserved			LDBPK_270680	9876	3291	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	273089	274507	+							LDBPK_270681	1419		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	273089	274507	+	CBZ35228.1			hypothetical protein, conserved			LDBPK_270681	1419	472	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	276233	278155	+							LDBPK_270710	1923		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	276233	278155	+	CBZ35229.1			hypothetical protein, conserved			LDBPK_270710	1923	640	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	279064	280779	+							LDBPK_270700	1716		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	279064	280779	+	CBZ35230.1			hypothetical protein, conserved			LDBPK_270700	1716	571	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	281574	284681	+							LDBPK_270690	3108		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	281574	284681	+	CBZ35231.1			hypothetical protein, conserved			LDBPK_270690	3108	1035	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	286184	288454	+							LDBPK_270720	2271		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	286184	288454	+	CBZ35232.1			hypothetical protein, conserved			LDBPK_270720	2271	756	
gene	pseudogene	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	289776	290279	+							LDBPK_270730	504		pseudo
CDS	without_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	289776	290279	+				hypothetical protein			LDBPK_270730	504		pseudo
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	291811	294831	+							LDBPK_270740	3021		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	291811	294831	+	CBZ35234.1			2-oxoglutarate dehydrogenase subunit, putative			LDBPK_270740	3021	1006	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	297147	302234	+							LDBPK_270750	5088		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	297147	302234	+	CBZ35235.1			phosphatidylinositol (3,5) kinase, putative			LDBPK_270750	5088	1695	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	304262	304852	+							LDBPK_270760	591		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	304262	304852	+	CBZ35236.1			hypothetical protein, conserved			LDBPK_270760	591	196	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	306195	309470	-							LDBPK_270770	3276		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	27	FR799614.1	306195	309470	-	CBZ35237.1			hypothetical protein, conserved			LDBPK_270770	3276	1091	
