# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	609515	611305	-			KAG5479668.1	hypothetical protein			CUR178_03431	1791		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	609515	611305	-	KAG5479668.1			hypothetical protein			CUR178_03431	1791	596	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	613149	613952	-							CUR178_03432	804		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	613149	613952	-			KAG5479669.1	hypothetical protein			CUR178_03432	804		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	613149	613952	-	KAG5479669.1			hypothetical protein			CUR178_03432	804	267	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	614716	615954	-							CUR178_03433	1239		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	614716	615954	-			KAG5479670.1	hypothetical protein			CUR178_03433	1239		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	614716	615954	-	KAG5479670.1			hypothetical protein			CUR178_03433	1239	412	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	616830	618428	-							CUR178_03434	1599		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	616830	618428	-			KAG5479671.1	hypothetical protein			CUR178_03434	1599		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	616830	618428	-	KAG5479671.1			hypothetical protein			CUR178_03434	1599	532	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	620184	620633	-							CUR178_03435	450		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	620184	620633	-			KAG5479672.1	hypothetical protein			CUR178_03435	450		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	620184	620633	-	KAG5479672.1			hypothetical protein			CUR178_03435	450	149	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	623838	624722	-							CUR178_03436	885		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	623838	624722	-			KAG5479673.1	hypothetical protein			CUR178_03436	885		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	623838	624722	-	KAG5479673.1			hypothetical protein			CUR178_03436	885	294	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	625787	626122	-							CUR178_03437	336		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	625787	626122	-			KAG5479674.1	hypothetical protein			CUR178_03437	336		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	625787	626122	-	KAG5479674.1			hypothetical protein			CUR178_03437	336	111	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	630654	632174	-							CUR178_03438	1521		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	630654	632174	-			KAG5479675.1	hypothetical protein			CUR178_03438	1521		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	630654	632174	-	KAG5479675.1			hypothetical protein			CUR178_03438	1521	506	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	632898	633587	-							CUR178_03439	690		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	632898	633587	-			KAG5479676.1	hypothetical protein			CUR178_03439	690		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	632898	633587	-	KAG5479676.1			hypothetical protein			CUR178_03439	690	229	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	635336	635944	-							CUR178_03440	609		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	635336	635944	-			KAG5479677.1	hypothetical protein			CUR178_03440	609		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	635336	635944	-	KAG5479677.1			hypothetical protein			CUR178_03440	609	202	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	636372	637706	-							CUR178_03441	1335		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	636372	637706	-			KAG5479678.1	hypothetical protein			CUR178_03441	1335		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	636372	637706	-	KAG5479678.1			hypothetical protein			CUR178_03441	1335	444	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	638057	638824	-							CUR178_03442	768		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	638057	638824	-			KAG5479679.1	hypothetical protein			CUR178_03442	768		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	638057	638824	-	KAG5479679.1			hypothetical protein			CUR178_03442	768	255	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	643926	644381	-							CUR178_03443	456		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	643926	644381	-			KAG5479680.1	hypothetical protein			CUR178_03443	456		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	643926	644381	-	KAG5479680.1			hypothetical protein			CUR178_03443	456	151	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	645581	646669	+							CUR178_03444	1089		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	645581	646669	+			KAG5479681.1	hypothetical protein			CUR178_03444	1089		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	645581	646669	+	KAG5479681.1			hypothetical protein			CUR178_03444	1089	362	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	647014	650679	+							CUR178_03445	3666		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	647014	650679	+			KAG5479682.1	hypothetical protein			CUR178_03445	3666		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	647014	650679	+	KAG5479682.1			hypothetical protein			CUR178_03445	3666	1221	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	651651	651899	+							CUR178_03446	249		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	651651	651899	+			KAG5479683.1	hypothetical protein			CUR178_03446	249		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	651651	651899	+	KAG5479683.1			hypothetical protein			CUR178_03446	249	82	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	652526	653056	+							CUR178_03447	531		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	652526	653056	+			KAG5479684.1	hypothetical protein			CUR178_03447	531		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	652526	653056	+	KAG5479684.1			hypothetical protein			CUR178_03447	531	176	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	654415	655272	+							CUR178_03448	858		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	654415	655272	+			KAG5479685.1	hypothetical protein			CUR178_03448	858		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	654415	655272	+	KAG5479685.1			hypothetical protein			CUR178_03448	858	285	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	655755	656489	+							CUR178_03449	735		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	655755	656489	+			KAG5479686.1	hypothetical protein			CUR178_03449	735		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	655755	656489	+	KAG5479686.1			hypothetical protein			CUR178_03449	735	244	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	657214	660102	+							CUR178_03450	2889		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	657214	660102	+			KAG5479687.1	hypothetical protein			CUR178_03450	2889		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	657214	660102	+	KAG5479687.1			hypothetical protein			CUR178_03450	2889	962	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	662755	664611	+							CUR178_03451	1857		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	662755	664611	+			KAG5479688.1	hypothetical protein			CUR178_03451	1857		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	662755	664611	+	KAG5479688.1			hypothetical protein			CUR178_03451	1857	618	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	665026	665553	+							CUR178_03452	528		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	665026	665553	+			KAG5479689.1	hypothetical protein			CUR178_03452	528		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	665026	665553	+	KAG5479689.1			hypothetical protein			CUR178_03452	528	175	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	668449	669441	+							CUR178_03453	993		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	668449	669441	+			KAG5479690.1	hypothetical protein			CUR178_03453	993		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	668449	669441	+	KAG5479690.1			hypothetical protein			CUR178_03453	993	330	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	674629	675747	+							CUR178_03454	1119		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	674629	675747	+			KAG5479691.1	hypothetical protein			CUR178_03454	1119		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	674629	675747	+	KAG5479691.1			hypothetical protein			CUR178_03454	1119	372	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	676558	677646	+							CUR178_03455	1089		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	676558	677646	+			KAG5479692.1	hypothetical protein			CUR178_03455	1089		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	676558	677646	+	KAG5479692.1			hypothetical protein			CUR178_03455	1089	362	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	678639	683264	+							CUR178_03456	4626		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	678639	683264	+			KAG5479693.1	hypothetical protein			CUR178_03456	4626		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	678639	683264	+	KAG5479693.1			hypothetical protein			CUR178_03456	4626	1541	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	686699	689125	+							CUR178_03457	2427		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	686699	689125	+			KAG5479694.1	hypothetical protein			CUR178_03457	2427		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	686699	689125	+	KAG5479694.1			hypothetical protein			CUR178_03457	2427	808	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	693465	695498	+							CUR178_03458	2034		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	693465	695498	+			KAG5479695.1	hypothetical protein			CUR178_03458	2034		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	693465	695498	+	KAG5479695.1			hypothetical protein			CUR178_03458	2034	677	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	697482	705869	+							CUR178_03459	8388		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	697482	705869	+			KAG5479696.1	hypothetical protein			CUR178_03459	8388		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	697482	705869	+	KAG5479696.1			hypothetical protein			CUR178_03459	8388	2795	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	707502	708521	+							CUR178_03460	1020		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	707502	708521	+			KAG5479697.1	hypothetical protein			CUR178_03460	1020		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	707502	708521	+	KAG5479697.1			hypothetical protein			CUR178_03460	1020	339	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	709452	709763	+							CUR178_03461	312		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	709452	709763	+			KAG5479698.1	hypothetical protein			CUR178_03461	312		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	709452	709763	+	KAG5479698.1			hypothetical protein			CUR178_03461	312	103	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	710879	712039	+							CUR178_03462	1161		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	710879	712039	+			KAG5479699.1	hypothetical protein			CUR178_03462	1161		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	710879	712039	+	KAG5479699.1			hypothetical protein			CUR178_03462	1161	386	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	713341	715194	+							CUR178_03463	1854		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	713341	715194	+			KAG5479700.1	hypothetical protein			CUR178_03463	1854		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	713341	715194	+	KAG5479700.1			hypothetical protein			CUR178_03463	1854	617	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	718105	720858	+							CUR178_03464	2754		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	718105	720858	+			KAG5479701.1	hypothetical protein			CUR178_03464	2754		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	718105	720858	+	KAG5479701.1			hypothetical protein			CUR178_03464	2754	917	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	723220	723546	+							CUR178_03466	327		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	723220	723546	+			KAG5479702.1	hypothetical protein			CUR178_03466	327		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	22	CM030597.1	723220	723546	+	KAG5479702.1			hypothetical protein			CUR178_03466	327	108	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	4708	6576	+							CUR178_05361	1869		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	4708	6576	+			KAG5478783.1	hypothetical protein			CUR178_05361	1869		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	4708	6576	+	KAG5478783.1			hypothetical protein			CUR178_05361	1869	622	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	7885	9186	+							CUR178_05362	1302		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	7885	9186	+			KAG5478784.1	hypothetical protein			CUR178_05362	1302		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	7885	9186	+	KAG5478784.1			hypothetical protein			CUR178_05362	1302	433	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	9813	10691	+							CUR178_05363	879		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	9813	10691	+			KAG5478785.1	hypothetical protein			CUR178_05363	879		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	9813	10691	+	KAG5478785.1			hypothetical protein			CUR178_05363	879	292	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	11039	12472	+							CUR178_05364	1434		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	11039	12472	+			KAG5478786.1	hypothetical protein			CUR178_05364	1434		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	11039	12472	+	KAG5478786.1			hypothetical protein			CUR178_05364	1434	477	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	13227	13907	+							CUR178_05365	681		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	13227	13907	+			KAG5478787.1	hypothetical protein			CUR178_05365	681		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	13227	13907	+	KAG5478787.1			hypothetical protein			CUR178_05365	681	226	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	14733	15584	+							CUR178_05366	852		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	14733	15584	+			KAG5478788.1	hypothetical protein			CUR178_05366	852		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	14733	15584	+	KAG5478788.1			hypothetical protein			CUR178_05366	852	283	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	16162	16683	+							CUR178_05367	522		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	16162	16683	+			KAG5478789.1	hypothetical protein			CUR178_05367	522		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	16162	16683	+	KAG5478789.1			hypothetical protein			CUR178_05367	522	173	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	17188	18186	+							CUR178_05368	999		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	17188	18186	+			KAG5478790.1	hypothetical protein			CUR178_05368	999		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	17188	18186	+	KAG5478790.1			hypothetical protein			CUR178_05368	999	332	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	18728	19990	+							CUR178_05369	1263		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	18728	19990	+			KAG5478791.1	hypothetical protein			CUR178_05369	1263		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	18728	19990	+	KAG5478791.1			hypothetical protein			CUR178_05369	1263	420	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	21528	22559	+							CUR178_05370	1032		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	21528	22559	+			KAG5478792.1	hypothetical protein			CUR178_05370	1032		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	21528	22559	+	KAG5478792.1			hypothetical protein			CUR178_05370	1032	343	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	23017	23652	+							CUR178_05371	636		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	23017	23652	+			KAG5478793.1	hypothetical protein			CUR178_05371	636		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	23017	23652	+	KAG5478793.1			hypothetical protein			CUR178_05371	636	211	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	25531	26670	+							CUR178_05372	1140		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	25531	26670	+			KAG5478794.1	hypothetical protein			CUR178_05372	1140		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	25531	26670	+	KAG5478794.1			hypothetical protein			CUR178_05372	1140	379	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	29886	39008	+							CUR178_05373	9123		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	29886	39008	+			KAG5478795.1	hypothetical protein			CUR178_05373	9123		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	29886	39008	+	KAG5478795.1			hypothetical protein			CUR178_05373	9123	3040	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	42780	43064	+							CUR178_05374	285		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	42780	43064	+			KAG5478796.1	hypothetical protein			CUR178_05374	285		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	42780	43064	+	KAG5478796.1			hypothetical protein			CUR178_05374	285	94	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	43922	44500	+							CUR178_05375	579		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	43922	44500	+			KAG5478797.1	hypothetical protein			CUR178_05375	579		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	43922	44500	+	KAG5478797.1			hypothetical protein			CUR178_05375	579	192	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	45175	45678	+							CUR178_05376	504		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	45175	45678	+			KAG5478798.1	hypothetical protein			CUR178_05376	504		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	45175	45678	+	KAG5478798.1			hypothetical protein			CUR178_05376	504	167	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	52181	53281	+							CUR178_05378	1101		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	52181	53281	+			KAG5478799.1	hypothetical protein			CUR178_05378	1101		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	52181	53281	+	KAG5478799.1			hypothetical protein			CUR178_05378	1101	366	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	53970	55550	+							CUR178_05379	1581		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	53970	55550	+			KAG5478800.1	hypothetical protein			CUR178_05379	1581		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	53970	55550	+	KAG5478800.1			hypothetical protein			CUR178_05379	1581	526	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	56414	56989	+							CUR178_05380	576		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	56414	56989	+			KAG5478801.1	hypothetical protein			CUR178_05380	576		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	56414	56989	+	KAG5478801.1			hypothetical protein			CUR178_05380	576	191	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	57776	58591	+							CUR178_05381	816		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	57776	58591	+			KAG5478802.1	hypothetical protein			CUR178_05381	816		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	57776	58591	+	KAG5478802.1			hypothetical protein			CUR178_05381	816	271	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	60929	61108	+							CUR178_05382	180		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	60929	61108	+			KAG5478803.1	hypothetical protein			CUR178_05382	180		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	60929	61108	+	KAG5478803.1			hypothetical protein			CUR178_05382	180	59	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	64550	64927	+							CUR178_05383	378		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	64550	64927	+			KAG5478804.1	hypothetical protein			CUR178_05383	378		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	64550	64927	+	KAG5478804.1			hypothetical protein			CUR178_05383	378	125	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	65820	66293	+							CUR178_05384	474		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	65820	66293	+			KAG5478805.1	hypothetical protein			CUR178_05384	474		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	65820	66293	+	KAG5478805.1			hypothetical protein			CUR178_05384	474	157	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	69604	74313	+							CUR178_05385	4710		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	69604	74313	+			KAG5478806.1	hypothetical protein			CUR178_05385	4710		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	69604	74313	+	KAG5478806.1			hypothetical protein			CUR178_05385	4710	1569	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	76976	81436	+							CUR178_05386	4461		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	76976	81436	+			KAG5478807.1	hypothetical protein			CUR178_05386	4461		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	76976	81436	+	KAG5478807.1			hypothetical protein			CUR178_05386	4461	1486	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	81496	81723	+							CUR178_05387	228		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	81496	81723	+			KAG5478808.1	hypothetical protein			CUR178_05387	228		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	81496	81723	+	KAG5478808.1			hypothetical protein			CUR178_05387	228	75	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	83458	83898	+							CUR178_05388	441		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	83458	83898	+			KAG5478809.1	hypothetical protein			CUR178_05388	441		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	83458	83898	+	KAG5478809.1			hypothetical protein			CUR178_05388	441	146	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	89132	89593	+							CUR178_05389	462		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	89132	89593	+			KAG5478810.1	hypothetical protein			CUR178_05389	462		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	89132	89593	+	KAG5478810.1			hypothetical protein			CUR178_05389	462	153	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	90353	90994	+							CUR178_05390	642		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	90353	90994	+			KAG5478811.1	hypothetical protein			CUR178_05390	642		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	90353	90994	+	KAG5478811.1			hypothetical protein			CUR178_05390	642	213	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	91885	92148	+							CUR178_05391	264		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	91885	92148	+			KAG5478812.1	hypothetical protein			CUR178_05391	264		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	91885	92148	+	KAG5478812.1			hypothetical protein			CUR178_05391	264	87	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	23	CM030598.1	95265	95834	+							CUR178_05392	570		
